"","date","gdp","gdph","jgdp","c","ch","jc","jgf","jgs","jgse","jgsi","ptgh","ptgsh","ptgfh","yptmr","yptmd","yptu","gtfp","ypog","yptx","ytpi","yctlg","g","grcsi","dc","gf","gs","gfh","gsh","gfrpt","gfrpri","gfrcp","gfrs","gftfp","gfeg","gsrpt","gsrpri","gsrcp","gsrs","gstfp","gset","gfeghhx","gfeghdx","gfeigx","gfsub","gssub","gsub","gftfbusx","gftfpe","pcw","gdppothq","gdppotq","recessq","cpiu_g","gfrpt_g","gfrpri_g","gfrcp_g","gfrs_g","yptmr_g","yptmd_g","gfrptCurrentLaw_g","gftfp_g","yptu_g","gdp_g","gdph_g","gdppothq_g","gdppotq_g","dc_g","jgdp_g","c_g","ch_g","gh_g","gfh_g","gsh_g","g_g","gf_g","gs_g","cpiu_g_g","cola_rate_g","gftfp_before_cola_g","health_ui_g","gftfp_noCOLA_g","gfrpt_g_g","gfrpri_g_g","gfrcp_g_g","gfrs_g_g","yptmr_g_g","yptmd_g_g","gfrptCurrentLaw_g_g","jgf_g","jgs_g","jc_g","gsrpt_g","gsrpri_g","gsrcp_g","gsrs_g","yq","unemployment_insurance_override","federal_unemployment_insurance_override","state_unemployment_insurance_override","fshare","historical","forecast_period","gftfpnet_g","gstfp_g","gstfpnet_g","gfeghhx_g","gfeghdx_g","gfsub_g","gssub_g","gfeg_g","gfeigx_g","jgsi_g","jgse_g","gdp_g_cumulative_growth","gdph_g_cumulative_growth","jgdp_g_cumulative_growth","gdppotq_g_cumulative_growth","gdppothq_g_cumulative_growth","g_g_cumulative_growth","gf_g_cumulative_growth","gs_g_cumulative_growth","jgf_g_cumulative_growth","jgs_g_cumulative_growth","jgse_g_cumulative_growth","jgsi_g_cumulative_growth","gfeg_g_cumulative_growth","gfeghhx_g_cumulative_growth","gfeghdx_g_cumulative_growth","gfeigx_g_cumulative_growth","gfrpt_g_cumulative_growth","gsrpt_g_cumulative_growth","gfrs_g_cumulative_growth","gsrs_g_cumulative_growth","gfrcp_g_cumulative_growth","gsrcp_g_cumulative_growth","gfrpri_g_cumulative_growth","gsrpri_g_cumulative_growth","gftfp_g_cumulative_growth","gstfp_g_cumulative_growth","yptmd_g_cumulative_growth","yptmr_g_cumulative_growth","gssub_g_cumulative_growth","gfsub_g_cumulative_growth","c_g_cumulative_growth","jc_g_cumulative_growth","gdp_forecast","gdph_forecast","jgdp_forecast","gdppotq_forecast","gdppothq_forecast","g_forecast","gs_forecast","gf_forecast","jgf_forecast","jgs_forecast","jgse_forecast","jgsi_forecast","gfeg_forecast","gfeghhx_forecast","gfeghdx_forecast","gfeigx_forecast","gfrpt_forecast","gsrpt_forecast","gfrs_forecast","gsrs_forecast","gfrcp_forecast","gsrcp_forecast","gfrpri_forecast","gsrpri_forecast","gftfp_forecast","gstfp_forecast","yptmd_forecast","yptmr_forecast","gssub_forecast","gfsub_forecast","c_forecast","jc_forecast","yfptmd","ysptmd","gfegnet","gstfpnet","gftfpnet"
"167",2011-09-30,15591.9,15820.7,98.519,10705.4,10866,98.523,99.498,98.314,98.511,97.436,-1.16,-0.43,-0.72,538.5,396.4,102.9,2303.2,82.7,1471.4,1103.9,248.2,3137.5,927.3,98.521,1288,1849.5,1294.4,1881.1,1144.2,109.4,201.7,909.4,1679.5,448.3,327.2,994.5,46.4,17.9,623.6,2424.5,248.813,237.739,65.916,59.7,0.4,60.2,54.998,NA,222.738,16563,16323.5,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.610214804,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237.739,158.661,210.561,385.861,1917.239
"168",2011-12-31,15796.5,16004.1,98.676,10761.6,10885.9,98.86,99.363,98.204,98.167,98.352,-0.04,-0.18,0.14,542.9,399.3,99.8,2312.2,84.1,1470.9,1114,287,3131.4,921.9,98.858,1291.2,1840.3,1299.4,1873.8,1141,111.4,238,904.2,1689.5,437.7,329.9,1002.7,49,17.7,622.7,2419.1,249.625,239.291,70.531,60.6,0.4,61.1,54.201,NA,223.774666666667,16623.7,16408.1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.610214804,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,239.291,160.009,198.409,383.409,1928.791
"169",2012-03-31,16019.8,16129.4,99.284,10922.4,10973.3,99.538,99.705,99.403,99.472,99.089,-0.34,-0.34,0.01,547,400.6,94.6,2296.8,85.2,1468.3,1130.9,310.7,3144.7,944.9,99.537,1295.6,1849,1299.4,1860.1,1138.3,113.9,261.5,927.5,1678.3,441.7,330.1,1016.9,49.2,17.4,618.5,2432.4,258.161,246.248,67.107,57.9,0.5,58.4,49.963,NA,225.087333333333,16686,16572.7,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.579016734,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,246.248,154.352,195.452,372.252,1924.548
"170",2012-06-30,16152.3,16198.8,99.689,10964.9,10989.6,99.776,99.928,99.4,99.294,99.879,-0.41,-0.15,-0.25,551.6,421.7,86.3,2321.8,86.3,1487.7,1133.9,325,3131,949.4,99.775,1288.2,1842.9,1289.1,1854,1150.6,114.4,275.5,932.2,1691.2,447.9,337,1019.5,49.5,17.2,630.7,2448.3,273.39,262.324,67.67,57.6,0.5,58.1,45.69,NA,225.459333333333,16750.3,16702.2,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.579016734,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262.324,159.376,185.576,368.376,1953.524
"171",2012-09-30,16257.2,16220.7,100.299,11014.2,11007.5,100.062,100.122,99.988,99.894,100.417,-0.12,-0.18,0.07,557.1,419,78.4,2325.6,86.9,1510,1131.3,332.9,3139.6,952.3,100.061,1293.3,1846.3,1291.7,1846.5,1163.8,114.7,280.8,935.2,1705.2,440,346.2,1016.6,52.1,17.1,620.4,2449.6,263.079,250.54,65.88,55.8,0.5,56.3,42.696,NA,226.357,16816.1,16854,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.579016734,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250.54,168.46,189.46,369.86,1955.74
"172",2012-12-31,16358.9,16239.1,100.728,11125.7,11056.9,100.624,100.245,101.21,101.339,100.615,-0.76,-0.13,-0.63,563.4,428.9,75.1,2346.1,86.8,1572,1148.4,332.8,3132.7,974.1,100.623,1269.1,1863.7,1265.9,1841.4,1212.9,117.6,280.9,957,1718.3,448.2,359.2,1030.8,51.9,17.1,627.8,2476.7,269.71,259.562,65.507,58.9,0.5,59.4,42.653,NA,227.971666666667,16883.2,17007.8,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.579016734,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,259.562,169.338,188.638,368.238,1977.862
"173",2013-03-31,16569.6,16383,101.123,11223.2,11114.2,100.982,100.241,102.318,102.598,101.023,-0.68,0.03,-0.71,570.3,424.8,69,2365.7,86.6,1650,1174.6,350.8,3125,1095.9,100.981,1240,1885,1236.9,1842.3,1273.5,122.3,297,1078.6,1748.3,440,376.5,1052.3,53.8,17.3,617.4,2486.2,272.063,258.45,67.564,58.9,0.5,59.4,39.763,NA,228.836666666667,16951.5,17144.6,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.580347547,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,258.45,166.35,181.55,358.95,2006.75
"174",2013-06-30,16637.9,16403.2,101.431,11239.6,11122.2,101.057,100.436,102.861,103.147,101.538,-0.13,0.11,-0.24,567.1,438.4,64.8,2378.3,86.8,1682.5,1180.8,347.3,3132,1108.2,101.056,1232.3,1899.6,1226.8,1846.8,1296.4,124.4,293.2,1090.7,1750.7,459.2,386.1,1056.4,54.1,17.5,627.6,2508.2,283.408,270.887,63.979,59.6,0.5,60.1,39.107,NA,228.409666666667,17021.3,17264.8,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.580347547,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,270.887,167.513,188.313,356.713,2021.587
"175",2013-09-30,16848.7,16531.7,101.985,11330.9,11167.4,101.466,100.759,103.676,104.02,102.085,-0.4,0.03,-0.43,573.7,448.2,59.1,2396,87.5,1674.9,1195,354.3,3134.1,1111.4,101.464,1218.4,1915.7,1209.1,1847.8,1308.3,126.4,301.2,1093.6,1764.1,454,366.6,1068.7,53.1,17.8,631.9,2528.2,281.455,269.279,68.014,59.5,0.5,60,38.505,NA,229.589,17091.8,17419.5,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.580347547,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,269.279,178.921,184.721,362.621,2033.379
"176",2013-12-31,17083.1,16663.6,102.551,11475.1,11263.6,101.88,102.29,104.263,104.568,102.856,-0.58,-0.08,-0.5,580.2,448.6,57.1,2403.7,88.9,1698.1,1204.1,356.9,3138.5,1122.3,101.877,1215.6,1923,1188.2,1844.4,1333.2,128.8,302.3,1104.2,1773,447.3,364.9,1075.3,54.6,18.1,630.7,2531,282.107,269.982,65.742,58.9,0.5,59.4,37.552,NA,230.433666666667,17163.4,17595.5,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.580347547,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,269.982,178.618,177.318,360.718,2042.982
"177",2014-03-31,17104.6,16616.5,102.96,11574.2,11308,102.357,102.024,105.088,105.446,103.435,-0.31,-0.27,-0.03,587.5,459.5,39,2433.2,90.9,1744.8,1220.5,392.8,3137.4,1145,102.354,1211,1926.4,1187,1833.1,1369.1,136.6,336.4,1126.6,1809.1,467.8,375.7,1083.9,56.4,18.4,624.1,2542.1,303.39,291.59,65.276,58.2,0.5,58.7,37.237,NA,231.95,17236.1,17742.4,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.616274769,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,291.59,167.91,176.21,332.51,2100.69
"178",2014-06-30,17432.9,16841.5,103.539,11756.9,11431.8,102.846,102.472,105.449,105.783,103.907,0.1,0.26,-0.17,595.6,481.5,35.8,2484.5,92.6,1758.4,1237.5,415.1,3153.3,1149.7,102.843,1209,1944.2,1179.9,1843.8,1389,135.3,360,1131,1841,492.5,369.4,1102.2,55.1,18.7,643.6,2580,320.015,307.775,67.164,58,0.5,58.5,34.943,NA,233.101333333333,17309.7,17917.6,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.616274769,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,307.775,173.725,184.725,335.825,2148.775
"179",2014-09-30,17721.7,17047.1,104.01,11915.4,11554.8,103.123,102.949,106.04,106.393,104.409,0.49,0.18,0.32,604,507.2,34,2524.6,94.2,1798.6,1248.4,387.1,3190.9,1161.4,103.12,1228.2,1962.7,1193,1851,1413.3,136.9,330.1,1142.5,1856.5,511.1,385.3,1111.4,57,18.9,668.1,2623.3,343.692,332.4,68.84,57.7,0.5,58.2,33.201,NA,233.494333333333,17384.6,18072.6,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.616274769,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332.4,174.8,178.7,335.7,2188.9
"180",2014-12-31,17849.9,17143,104.078,12044.5,11695,102.992,103.085,106.003,106.308,104.593,-0.04,0.37,-0.41,612.8,515.3,33,2552.1,95.7,1836.5,1257,389.8,3190.3,1179.1,102.989,1211.7,1978.6,1175.5,1866.6,1443.5,136.4,332.1,1160.1,1876,508.8,393,1120.6,57.7,19,676.2,2648.4,345.712,335.611,61.403,56.5,0.5,57,32.209,NA,232.431,17460.2,18180.2,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.616274769,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,335.611,179.689,173.189,340.589,2211.611
"181",2015-03-31,18003.4,17305.8,104.054,12099.1,11798.3,102.552,102.922,105.112,105.232,104.562,0.37,0.25,0.12,622.4,523.6,32.9,2597.7,99.4,1904.6,1262.2,403.5,3188.1,1194.2,102.55,1214.9,1973.2,1180.4,1877.2,1509.1,139.9,345.9,1175.2,1912.6,524.8,395.4,1122.3,57.6,19,685.1,2653.6,362.792,352.188,63.534,55.5,0.5,56,32.153,NA,230.236666666667,17535.8,18252.9,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.634327247,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,352.188,171.412,172.612,332.912,2264.788
"182",2015-06-30,18223.6,17422.8,104.647,12255.5,11892.3,103.057,103.122,105.8,105.97,105.021,0.6,0.55,0.05,631.5,537.9,32.4,2633.9,100.7,1943,1273.1,408.5,3230.6,1206.1,103.055,1219.6,2011,1182.7,1900.8,1527.7,143.5,351,1187,1934.2,528.9,415.3,1129.6,57.5,19.1,699.7,2707.5,363.41,353.442,62.907,55.9,0.5,56.4,31.701,NA,231.957666666667,17611.7,18435.1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.634327247,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,353.442,184.458,175.458,346.258,2287.642
"183",2015-09-30,18347.4,17486,104.92,12389.3,11991.2,103.322,103.277,105.913,106.042,105.319,0.32,0.34,-0.02,639.5,540.4,32.5,2647.8,101.6,1947.3,1275.5,379.6,3249.1,1216.1,103.32,1220.2,2028.9,1181.5,1915.6,1540.9,136.1,323.8,1196.8,1945.1,530.4,406.5,1139.4,55.8,19.3,702.7,2730,365.384,352.909,66.76,57.2,0.5,57.7,31.839,NA,232.693333333333,17687,18579.8,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.634327247,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,352.909,187.491,177.491,349.791,2298.009
"184",2015-12-31,18378.8,17514.1,104.935,12446,12055.4,103.243,103.192,105.569,105.636,105.261,0.26,0.05,0.2,646.4,541.8,32.4,2661.2,101.9,1964.9,1289.9,349.7,3253.2,1223.6,103.24,1228.5,2024.7,1190.5,1918,1552.6,141.7,295.6,1204.1,1957.3,548.2,412.3,1148.2,54.1,19.5,703.9,2730.4,384.032,366.274,64.462,58.1,0.5,58.7,31.762,NA,232.280333333333,17761.5,18658.1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.634327247,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,366.274,175.526,181.926,337.626,2323.574
"185",2016-03-31,18470.2,17613.3,104.902,12551.6,12148.1,103.325,102.914,104.869,104.845,104.98,0.66,0.56,0.09,652.5,550.4,32.6,2686.1,103,1925,1295.9,355.1,3266.4,1231,103.322,1229.4,2036.9,1194.6,1942.4,1526.7,138.2,301.4,1211.1,1973.7,538.9,398.3,1157.7,53.7,19.8,712.4,2754.8,372.707,359.556,67.049,60.1,0.5,60.7,31.925,NA,231.897666666667,17836,18717.3,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.641437608,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,359.556,190.844,179.344,352.844,2333.256
